,book_id,authors,original_publication_year,original_title,title,language_code,image_url,comb
140,5043,Ken Follett,1989.0,The Pillars of the Earth,"The Pillars of the Earth (The Kingsbridge Series, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576956100l/5043.jpg,the pillars of the earth ken follett
141,8664353,Laura Hillenbrand,2010.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Unbroken: A World War II Story of Survival, Resilience, and Redemption",eng,https://images.gr-assets.com/books/1327861115l/8664353.jpg,"unbroken: a world war ii story of survival, resilience, and redemption laura hillenbrand"
142,976,Dan Brown,2001.0,Deception Point,Deception Point,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551277487l/976._SY475_.jpg,deception point dan brown
143,17333223,Donna Tartt,2013.0,The Goldfinch,The Goldfinch,eng,https://images.gr-assets.com/books/1451554970l/17333223.jpg,the goldfinch donna tartt
144,1217100,Jay Asher,2007.0,Thirteen Reasons Why,Thirteen Reasons Why,eng,https://images.gr-assets.com/books/1333822506l/1217100.jpg,thirteen reasons why jay asher
145,2865,Tracy Chevalier,1999.0,Girl with a Pearl Earring,Girl with a Pearl Earring,eng,https://images.gr-assets.com/books/1327197580l/2865.jpg,girl with a pearl earring tracy chevalier
146,4374400,Gayle Forman,2009.0,If I Stay,"If I Stay (If I Stay, #1)",en-US,https://images.gr-assets.com/books/1347462970l/4374400.jpg,if i stay gayle forman
147,4989,Anita Diamant,1997.0,The Red Tent,The Red Tent,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405739117l/4989.jpg,the red tent anita diamant
148,28186,Rick Riordan,2006.0,The Sea of Monsters,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",eng,https://images.gr-assets.com/books/1400602661l/28186.jpg,the sea of monsters rick riordan
149,5526,Nicholas Sparks,2006.0,Dear John,Dear John,en-US,https://images.gr-assets.com/books/1397749854l/5526.jpg,dear john nicholas sparks
150,1582996,Cassandra Clare,2008.0,City of Ashes,"City of Ashes (The Mortal Instruments, #2)",eng,https://images.gr-assets.com/books/1432730356l/1582996.jpg,city of ashes cassandra clare
151,8852,William Shakespeare,1606.0,The Tragedy of Macbeth,Macbeth,eng,https://images.gr-assets.com/books/1459795224l/8852.jpg,the tragedy of macbeth william shakespeare
152,15241,J.R.R. Tolkien,1954.0,The Two Towers,"The Two Towers (The Lord of the Rings, #2)",en-US,https://images.gr-assets.com/books/1298415523l/15241.jpg,the two towers j.r.r. tolkien
153,42156,Emily Giffin,2004.0,Something Borrowed,"Something Borrowed (Darcy & Rachel, #1)",eng,https://images.gr-assets.com/books/1305063535l/42156.jpg,something borrowed emily giffin
154,23772,"Dr. Seuss, לאה נאור",1960.0,Green Eggs and Ham,Green Eggs and Ham,en-US,https://images.gr-assets.com/books/1468680100l/23772.jpg,"green eggs and ham dr. seuss, לאה נאור"
155,6310,"Roald Dahl, Quentin Blake",1964.0,Charlie and the Chocolate Factory,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",eng,https://images.gr-assets.com/books/1309211401l/6310.jpg,"charlie and the chocolate factory roald dahl, quentin blake"
156,2120932,Rick Riordan,2008.0,The Battle of the Labyrinth,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",eng,https://images.gr-assets.com/books/1443142158l/2120932.jpg,the battle of the labyrinth rick riordan
157,2623,Charles Dickens,1860.0,Great Expectations,Great Expectations,eng,https://images.gr-assets.com/books/1327920219l/2623.jpg,great expectations charles dickens
158,18512,J.R.R. Tolkien,1955.0,The Return of the King,"The Return of the King (The Lord of the Rings, #3)",en-US,https://images.gr-assets.com/books/1389977161l/18512.jpg,the return of the king j.r.r. tolkien
159,49552,"Albert Camus, Matthew    Ward",1942.0,L’Étranger,The Stranger,eng,https://images.gr-assets.com/books/1349927872l/49552.jpg,"l’étranger albert camus, matthew    ward"
160,7736182,Rick Riordan,2010.0,The Lost Hero,"The Lost Hero (The Heroes of Olympus, #1)",eng,https://images.gr-assets.com/books/1464201003l/7736182.jpg,the lost hero rick riordan
161,15745753,Rainbow Rowell,2013.0,Eleanor & Park,Eleanor & Park,eng,https://images.gr-assets.com/books/1341952742l/15745753.jpg,eleanor & park rainbow rowell
162,13497,George R.R. Martin,2005.0,A Feast for Crows,"A Feast for Crows (A Song of Ice and Fire, #4)",en-US,https://images.gr-assets.com/books/1429538615l/13497.jpg,a feast for crows george r.r. martin
163,7735333,Ally Condie,2010.0,Matched,"Matched (Matched, #1)",eng,https://images.gr-assets.com/books/1367706191l/7735333.jpg,matched ally condie
164,4407,Neil Gaiman,2001.0,American Gods,"American Gods (American Gods, #1)",eng,https://images.gr-assets.com/books/1258417001l/4407.jpg,american gods neil gaiman
165,149267,"Stephen King, Bernie Wrightson",1978.0,The Stand,The Stand,en-US,https://images.gr-assets.com/books/1213131305l/149267.jpg,"the stand stephen king, bernie wrightson"
166,6400090,Nicholas Sparks,2008.0,The Last Song,The Last Song,en-GB,https://images.gr-assets.com/books/1286549186l/6400090.jpg,the last song nicholas sparks
167,11125,Dan Brown,1998.0,Digital Fortress,Digital Fortress,en-GB,https://images.gr-assets.com/books/1360095966l/11125.jpg,digital fortress dan brown
168,6969,"Jane Austen, Fiona Stafford",1815.0,Emma,Emma,eng,https://images.gr-assets.com/books/1373627931l/6969.jpg,"emma jane austen, fiona stafford"
169,15823480,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,Анна Каренина,Anna Karenina,eng,https://images.gr-assets.com/books/1352422904l/15823480.jpg,"анна каренина leo tolstoy, louise maude, leo tolstoj, aylmer maude"
170,227463,Anthony Burgess,1962.0,A Clockwork Orange,A Clockwork Orange,eng,https://images.gr-assets.com/books/1348339306l/227463.jpg,a clockwork orange anthony burgess
171,1812457,William Paul Young,2007.0,The Shack: Where Tragedy Confronts Eternity,The Shack,eng,https://images.gr-assets.com/books/1344270232l/1812457.jpg,the shack: where tragedy confronts eternity william paul young
172,4502507,Rick Riordan,2009.0,The Last Olympian,"The Last Olympian (Percy Jackson and the Olympians, #5)",eng,https://images.gr-assets.com/books/1327924597l/4502507.jpg,the last olympian rick riordan
173,18342,Stephen King,1986.0,It,It,en-US,https://images.gr-assets.com/books/1309376909l/18342.jpg,it stephen king
174,7144,"Fyodor Dostoyevsky, David McDuff",1866.0,Преступление и наказание,Crime and Punishment,eng,https://images.gr-assets.com/books/1382846449l/7144.jpg,"преступление и наказание fyodor dostoyevsky, david mcduff"
175,6514,Sylvia Plath,1963.0,The Bell Jar,The Bell Jar,en-US,https://images.gr-assets.com/books/1473890514l/6514.jpg,the bell jar sylvia plath
176,252577,Frank McCourt,1996.0,Angela's Ashes: A Memoir,"Angela's Ashes (Frank McCourt, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348317139l/252577.jpg,angela's ashes: a memoir frank mccourt
177,52036,"Hermann Hesse, Hilda Rosner",1922.0,Siddhartha,Siddhartha,eng,https://images.gr-assets.com/books/1428715580l/52036.jpg,"siddhartha hermann hesse, hilda rosner"
178,168642,Truman Capote,1965.0,In Cold Blood,In Cold Blood,eng,https://images.gr-assets.com/books/1424931136l/168642.jpg,in cold blood truman capote
179,6304335,"Kami Garcia, Margaret Stohl",2009.0,Beautiful Creatures,"Beautiful Creatures (Caster Chronicles, #1)",eng,https://images.gr-assets.com/books/1327873282l/6304335.jpg,"beautiful creatures kami garcia, margaret stohl"
180,7171637,Cassandra Clare,2010.0,Clockwork Angel,"Clockwork Angel (The Infernal Devices, #1)",eng,https://images.gr-assets.com/books/1454962884l/7171637.jpg,clockwork angel cassandra clare
181,39988,"Roald Dahl, Quentin Blake",1988.0,Matilda,Matilda,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388793265l/39988.jpg,"matilda roald dahl, quentin blake"
182,9361589,Erin Morgenstern,2011.0,The Night Circus,The Night Circus,eng,https://images.gr-assets.com/books/1387124618l/9361589.jpg,the night circus erin morgenstern
183,37470,Philippa Gregory,2001.0,The Other Boleyn Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",eng,https://images.gr-assets.com/books/1355932638l/37470.jpg,the other boleyn girl philippa gregory
184,24770,Scott Westerfeld,2005.0,Uglies,"Uglies (Uglies, #1)",eng,https://images.gr-assets.com/books/1443904172l/24770.jpg,uglies scott westerfeld
185,10664113,George R.R. Martin,2011.0,A Dance with Dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",eng,https://images.gr-assets.com/books/1327885335l/10664113.jpg,a dance with dragons george r.r. martin
186,33,J.R.R. Tolkien,1955.0,The Lord of the Rings,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,https://images.gr-assets.com/books/1411114164l/33.jpg,the lord of the rings j.r.r. tolkien
187,12262741,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail ,Wild: From Lost to Found on the Pacific Crest Trail,eng,https://images.gr-assets.com/books/1453189881l/12262741.jpg,wild: from lost to found on the pacific crest trail  cheryl strayed
188,472331,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,Watchmen,en-US,https://images.gr-assets.com/books/1442239711l/472331.jpg,"watchmen alan moore, dave gibbons, john higgins"
189,186074,Patrick Rothfuss,2007.0,The Name of the Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,https://images.gr-assets.com/books/1472068073l/186074.jpg,the name of the wind patrick rothfuss
190,3228917,Malcolm Gladwell,2008.0,Outliers: The Story of Success,Outliers: The Story of Success,en-US,https://images.gr-assets.com/books/1344266315l/3228917.jpg,outliers: the story of success malcolm gladwell
191,153747,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby Dick; or, The Whale","Moby-Dick or, The Whale",eng,https://images.gr-assets.com/books/1327940656l/153747.jpg,"moby dick; or, the whale herman melville, andrew delbanco, tom quirk"
192,2728527,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,eng,https://images.gr-assets.com/books/1351979318l/2728527.jpg,"the guernsey literary and potato peel pie society mary ann shaffer, annie barrows"
193,5759,Chuck Palahniuk,1996.0,Fight Club,Fight Club,eng,https://images.gr-assets.com/books/1357128997l/5759.jpg,fight club chuck palahniuk
194,301082,Charlaine Harris,2001.0,Dead Until Dark,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,https://images.gr-assets.com/books/1468560853l/301082.jpg,dead until dark charlaine harris
195,11486,Alice Walker,1982.0,The Color Purple,The Color Purple,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556348375l/11486.jpg,the color purple alice walker
196,12691,John Grogan,2005.0,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog,eng,https://images.gr-assets.com/books/1308858322l/12691.jpg,marley & me: life and love with the world's worst dog john grogan
197,16299,Agatha Christie,1939.0,Ten Little Niggers,And Then There Were None,eng,https://images.gr-assets.com/books/1391120695l/16299.jpg,ten little niggers agatha christie
198,6411961,Dan Brown,2009.0,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)",eng,https://images.gr-assets.com/books/1358274396l/6411961.jpg,the lost symbol dan brown
199,6339664,Becca Fitzpatrick,2009.0,"Hush, Hush","Hush, Hush (Hush, Hush, #1)",en-US,https://images.gr-assets.com/books/1358261334l/6339664.jpg,"hush, hush becca fitzpatrick"
200,11505797,Jamie McGuire,2011.0,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)",eng,https://images.gr-assets.com/books/1358259032l/11505797.jpg,beautiful disaster jamie mcguire
201,5326,Charles Dickens,1843.0,A Christmas Carol,A Christmas Carol,,https://images.gr-assets.com/books/1406512317l/5326.jpg,a christmas carol charles dickens
202,43763,Anne Rice,1976.0,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,https://images.gr-assets.com/books/1380631642l/43763.jpg,interview with the vampire anne rice
203,10507293,Kiera Cass,2012.0,The Selection,"The Selection (The Selection, #1)",en-US,https://images.gr-assets.com/books/1322103400l/10507293.jpg,the selection kiera cass
204,6853,Janet Evanovich,1994.0,One for the Money,"One for the Money (Stephanie Plum, #1)",en-US,https://images.gr-assets.com/books/1316730230l/6853.jpg,one for the money janet evanovich
205,6493208,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,eng,https://images.gr-assets.com/books/1327878144l/6493208.jpg,the immortal life of henrietta lacks rebecca skloot
206,23807,Thomas Harris,1988.0,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,https://images.gr-assets.com/books/1390426249l/23807.jpg,the silence of the lambs thomas harris
207,40102,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440763417l/40102._SX318_.jpg,blink: the power of thinking without thinking malcolm gladwell
208,6867,Ian McEwan,2001.0,Atonement,Atonement,eng,https://images.gr-assets.com/books/1320449708l/6867.jpg,atonement ian mcewan
209,485894,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,The Metamorphosis,eng,https://images.gr-assets.com/books/1359061917l/485894.jpg,"die verwandlung franz kafka, stanley corngold"
210,561456,Rick Riordan,2007.0,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,https://images.gr-assets.com/books/1361038385l/561456.jpg,the titan's curse rick riordan
211,3153910,Garth Stein,2006.0,The Art of Racing in the Rain,The Art of Racing in the Rain,eng,https://images.gr-assets.com/books/1377206302l/3153910.jpg,the art of racing in the rain garth stein
212,21996,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,https://images.gr-assets.com/books/1312066724l/21996.jpg,"the devil in the white city: murder, magic, and madness at the fair that changed america erik larson, tony goldwyn"
213,13572249,Sylvia Day,2012.0,Bared to You,"Bared to You (Crossfire, #1)",eng,https://images.gr-assets.com/books/1477803272l/13572249.jpg,bared to you sylvia day
214,11127,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,https://images.gr-assets.com/books/1449868701l/11127.jpg,"the chronicles of narnia c.s. lewis, pauline baynes"
215,3609760,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,en-US,https://images.gr-assets.com/books/1352539022l/3609760.jpg,twilight: the complete illustrated movie companion mark cotta vaz
216,60748,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438400434l/60748._SY475_.jpg,"a child called ""it"": one child's courage to survive dave pelzer"
217,7869,Robert Ludlum,1980.0,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",eng,https://images.gr-assets.com/books/1335860740l/7869.jpg,the bourne identity robert ludlum
218,249747,Eoin Colfer,2001.0,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)",eng,https://images.gr-assets.com/books/1327945104l/249747.jpg,artemis fowl eoin colfer
219,6487308,Lauren Kate,2009.0,Fallen,"Fallen (Fallen, #1)",en-US,https://images.gr-assets.com/books/1440619649l/6487308.jpg,fallen lauren kate
220,4406,John Steinbeck,1952.0,East of Eden  ,East of Eden,eng,https://images.gr-assets.com/books/1441547516l/4406.jpg,east of eden   john steinbeck
221,5886881,Gillian Flynn,2009.0,Dark Places,Dark Places,eng,https://images.gr-assets.com/books/1354988288l/5886881.jpg,dark places gillian flynn
222,5359,John Grisham,1993.0,The Client,The Client,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192326l/5359._SY475_.jpg,the client john grisham
223,228333,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390018191l/228333.jpg,"the nanny diaries emma mclaughlin, nicola kraus"
224,24213,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,https://images.gr-assets.com/books/1327872220l/24213.jpg,"alice's adventures in wonderland lewis carroll, john tenniel, martin gardner"
